FileName,SearchTerm,Duration,Class,FsID,FsUrl,Tags
r_0society100905_1015240-hq.mp3,street,6,back,100905,http://www.freesound.org/people/Timbre/sounds/100905/,"beam,beam-up,de-materialization,de-materialize,materialization,materialize,noise,sci-fi,science,teleport,teleportation,transform,vocoder"
r_0society103983_149596-hq.mp3,street,6,back,103983,http://www.freesound.org/people/bulbastre/sounds/103983/,"ambience,street"
r_0society104041_179538-hq.mp3,street,6,back,104041,http://www.freesound.org/people/RutgerMuller/sounds/104041/,"car,engine,field,moped,motorcycle,night,nightly,outside,scenery,traffic,train,vehicles,wind"
r_0society121787_2168040-hq.mp3,street,6,back,121787,http://www.freesound.org/people/Manicciola/sounds/121787/,"ambient,city,conversation,madrid,percussive,spanish,street,voice,walking"
r_0society122738_2140699-hq.mp3,street,6,back,122738,http://www.freesound.org/people/ondrosik/sounds/122738/,"clarinet,music,play,street"
r_0society128165_2287103-hq.mp3,street,6,back,128165,http://www.freesound.org/people/bandasonora/sounds/128165/,"commerce,santiago,chile,paseo,salvador,sanfuentes,trade,street,alfonso,bandasonoracl,retail,meiggs,san"
r_0society130096_2268897-hq.mp3,street,6,back,130096,http://www.freesound.org/people/taurindb/sounds/130096/,"taxi,street-grates,midtown,street,ambient,panning,NYC"
r_0society131134_623488-hq.mp3,street,6,back,131134,http://www.freesound.org/people/blaukreuz/sounds/131134/,"Town,Urban,Busy,Wide-Angle,Winchester,Cars,Street,Field-Recording"
r_0society131428_2393328-hq.mp3,street,6,back,131428,http://www.freesound.org/people/fobfob/sounds/131428/,"chiang-mai,walking-market,music,thailand,thai,market"
r_0society135094_658546-hq.mp3,street,6,back,135094,http://www.freesound.org/people/mzui/sounds/135094/,"City,Busy,Voices,Street,Traffic,London"
r_0society135581_1174059-hq.mp3,street,6,back,135581,http://www.freesound.org/people/kingsamas/sounds/135581/,"city,vorbeifahren,klein,Cars,Stadt,Village,mittelgrosse,drive,driveby,Dorf,street,motor,Auto,Voegel,small,Strasse,Birds"
