FileName,SearchTerm,Duration,Class,FsID,FsUrl,Tags
r_0nature100208_1682853-hq.mp3,birds,6,back,100208,http://www.freesound.org/people/oontzru/sounds/100208/,"binaural,field-recording,krasyukovka,leaves,nature,oontz,rural,russia,sergiev,sergiyev-posad"
r_0nature100473_1558892-hq.mp3,birds,6,back,100473,http://www.freesound.org/people/iluppai/sounds/100473/,"dog,morning,nature,outside,roster,village,enviroment,life,domestic,street,birds"
r_0nature101235_101011-hq.mp3,birds,6,back,101235,http://www.freesound.org/people/jacobsteel/sounds/101235/,"ambience,birds,city,park"
r_0nature101325_99904-hq.mp3,birds,6,back,101325,http://www.freesound.org/people/Pooleside/sounds/101325/,"ambience,backyard,hummingbird,neighborhood"
r_0nature103538_556488-hq.mp3,birds,6,back,103538,http://www.freesound.org/people/dmcmeans/sounds/103538/,"birds,field-recording,insects,jet,jet-descending,meadow,nature,nearby-airport"
r_0nature104482_1578278-hq.mp3,birds,6,back,104482,http://www.freesound.org/people/soundbytez/sounds/104482/,"arizona,aviary,birds,desert,dove,field-recording,morning,stream,water,zoo"
r_0nature107823_1754537-hq.mp3,birds,6,back,107823,http://www.freesound.org/people/FOBHM/sounds/107823/,"bird-song,field-recording,morialta-conservation-park"
r_0nature110575_28867-hq.mp3,birds,6,back,110575,http://www.freesound.org/people/inchadney/sounds/110575/,"field-recording,ls-11,robin,scotland"
r_0nature118148_439521-hq.mp3,birds,6,back,118148,http://www.freesound.org/people/KarlSalamander/sounds/118148/,"ambience,birds,park,park-ambience,spring,spring-ambience,springbirds"
r_0nature118777_1708550-hq.mp3,birds,6,back,118777,http://www.freesound.org/people/odilonmarcenaro/sounds/118777/,"birds,country,devon,dusk-chorus,garden"
r_0nature119124_1970026-hq.mp3,birds,6,back,119124,http://www.freesound.org/people/music.boy/sounds/119124/,"airplane,birds,forest,ambince,H4"
r_0nature120105_957391-hq.mp3,birds,6,back,120105,http://www.freesound.org/people/ZuluT/sounds/120105/,"field-recording,rode-video-mic,tascam-dr-7,thunderstorm,urban-sounds,urban-thunderstorm"
r_0nature120695_2085904-hq.mp3,birds,6,back,120695,http://www.freesound.org/people/ramagochi/sounds/120695/,"birds,blackbird,pigeon,proch,rain,swallow"
r_0nature121246_1658678-hq.mp3,birds,6,back,121246,http://www.freesound.org/people/madoherty/sounds/121246/,"bees,birds,field-recording,phonography"
r_0nature122617_2462-hq.mp3,birds,6,fore,122617,https://www.freesound.org/people/urupin/sounds/122617/,"bird,field-recording,nightingale,singing,song,spring,nature,ambiance,birds,forest,ambient,ambience,birdsong"
r_0nature122742_1478120-hq.mp3,birds,6,back,122742,http://www.freesound.org/people/tagigobaso/sounds/122742/,"birds,field-recording,flamingos,italy,lake,nature,seagulls,wetland"
r_0nature125725_296888-hq.mp3,birds,6,back,125725,http://www.freesound.org/people/alienistcog/sounds/125725/,"back-yard,bird,bird-song,birdsong,tweet,warble"
r_0nature127109_1664878-hq.mp3,birds,6,fore,127109,http://www.freesound.org/people/Grigore/sounds/127109/,"cock,hen,rooster"
r_0nature129336_2355772-hq.mp3,birds,6,back,129336,http://www.freesound.org/people/le_abbaye_Noirlac/sounds/129336/,"Atmosphere,crickets,Birds,Field-Recording,Bruere-Allichamps,France,River-Cher"
r_0nature130459_1565498-hq.mp3,birds,6,back,130459,http://www.freesound.org/people/mmiron/sounds/130459/,"insects,frogs,lake,wind,birds"
r_0nature130692_1483235-hq.mp3,birds,6,back,130692,http://www.freesound.org/people/BrandonNyte/sounds/130692/,"bugs,ocean,waves,beach,birds,Wind"
r_0nature131185_2391123-hq.mp3,birds,6,back,131185,http://www.freesound.org/people/bradpiT156/sounds/131185/,"T156,Park,Glasgow,atmos,sounds,birds,bells"
r_0nature131455_2337088-hq.mp3,birds,6,back,131455,http://www.freesound.org/people/thecityrings/sounds/131455/,"amy,cityrings,laura,sonicsnap,UK,humphry-davy,birds"
r_0nature136850_243822-hq.mp3,birds,6,back,136850,http://www.freesound.org/people/s3g/sounds/136850/,"woods,noise-pollution,birds,new-england,rhode-island"
r_0nature137878_2523682-hq.mp3,birds,6,fore,137878,http://www.freesound.org/people/mofralus/sounds/137878/,"park,city,ulp-cam,lusfona,porto"
r_0nature139945_2352202-hq.mp3,birds,6,back,139945,http://www.freesound.org/people/nikitralala/sounds/139945/,"airplane,traffic,field-recording"
r_0nature140815_2362707-hq.mp3,birds,6,back,140815,http://www.freesound.org/people/FreethinkerAnon/sounds/140815/,"crows,nature,birds,morning"
r_0nature144127_488082-hq.mp3,birds,6,back,144127,http://www.freesound.org/people/NLM/sounds/144127/,"Atmosphere,Wood-lands,Dawn,Birdsong,Portmeirion,ambience"
r_0nature147685_1779874-hq.mp3,birds,6,fore,147685,http://www.freesound.org/people/FunnyMan374/sounds/147685/,"field-recording,budgie,chriping,chirp,parakeet,bird"
r_0nature148143_2659248-hq.mp3,birds,6,back,148143,http://www.freesound.org/people/LeicesterSoundmap/sounds/148143/,"city,field-recording,leicester,soundmap,soundscape,birds"
r_0nature148347_2606735-hq.mp3,birds,6,fore,148347,http://www.freesound.org/people/karloztt/sounds/148347/,"ken,little,birds,chiken,poliitos"
r_0nature149223_221578-hq.mp3,birds,6,back,149223,http://www.freesound.org/people/conleec/sounds/149223/,"city,neighborhood,distant-traffic,residential,morning,crows,ambience,birds"
r_0nature149743_1050391-hq.mp3,forest,6,back,149743,http://www.freesound.org/people/kvgarlic/sounds/149743/,"serene,creek,nature,spring,field-recording,water,forest,peaceful,ambience,gurgling,nature-sounds"
r_0nature152598_2029121-hq.mp3,birds,6,back,152598,http://www.freesound.org/people/OTBTechno/sounds/152598/,"Cars,Alarm,Birds,Outdoors,Bark,Dogs"
r_0nature154999_130385-hq.mp3,birds,6,back,154999,http://www.freesound.org/people/jimsim/sounds/154999/,"oystercatcher,birds,sea"
r_0nature15542_2-hq.mp3,birds,6,back,15542,http://www.freesound.org/people/Bram/sounds/15542/,"airplane,birds,field-recording,forest,leaves,wind"
r_0nature156523_116691-hq.mp3,birds,6,back,156523,http://www.freesound.org/people/Owl/sounds/156523/,"field-recording,nature,water,waterfall,forest,peaceful,ambience,birds"
r_0nature16934_54714-hq.mp3,birds,6,back,16934,http://www.freesound.org/people/sculptor/sounds/16934/,eruption
r_0nature17348_8043-hq.mp3,birds,6,back,17348,http://www.freesound.org/people/dobroide/sounds/17348/,"birds,field-recording,frogs,insects,marshes,nature,south-spain,spring"
r_0nature17535_17129-hq.mp3,birds,6,back,17535,http://www.freesound.org/people/cfork/sounds/17535/,"afternoon,ambient,atmosphere,birds,creek,field-recording"
r_0nature19095_62018-hq.mp3,birds,6,back,19095,http://www.freesound.org/people/StarRock/sounds/19095/,"bird,field-recording,flowing-water,thunder"
r_0nature19274_37876-hq.mp3,birds,6,fore,19274,http://www.freesound.org/people/acclivity/sounds/19274/,"babies,birds,bluetit,field-recording,nest,tits,tweet"
r_0nature19626_600-hq.mp3,birds,6,backfore,19626,http://www.freesound.org/people/Freed/sounds/19626/,"bird,noise,repetition"
r_0nature19771_37876-hq.mp3,birds,6,back,19771,http://www.freesound.org/people/acclivity/sounds/19771/,"bird,birdsong,dunnock,field-recording,singing,tweet"
r_0nature21047_210-hq.mp3,birds,6,fore,21047,http://www.freesound.org/people/stuart/sounds/21047/,"birds,field-recording,water-ambience,water-fowl"
r_0nature2157_1198-hq.mp3,birds,6,back,2157,http://www.freesound.org/people/nicStage/sounds/2157/,"animal,birds,field-recording,outdoor"
r_0nature21842_18799-hq.mp3,birds,6,back,21842,http://www.freesound.org/people/reinsamba/sounds/21842/,"bird,birdsong,field-recording,forest,nature,oriole,pirol,spring"
r_0nature24949_130336-hq.mp3,birds,6,back,24949,http://www.freesound.org/people/Terwelp/sounds/24949/,"birds,crickets,field-recording,gravel,nature,running"
r_0nature27493_205108-hq.mp3,birds,6,back,27493,http://www.freesound.org/people/genghis%20attenborough/sounds/27493/,"ambience,asian,birdsounds,environmental,field-recording,indian,wildlife"
r_0nature31597_57789-hq.mp3,birds,6,back,31597,http://www.freesound.org/people/cognito%20perceptu/sounds/31597/,"birds,distant,low,outdoors,park,starlings,train"
r_0nature31960_129090-hq.mp3,birds,6,back,31960,http://www.freesound.org/people/HerbertBoland/sounds/31960/,"bird,bird-song,birds,countryside,tree,trees,wind,ambiece"
r_0nature35139_328279-hq.mp3,birds,6,back,35139,http://www.freesound.org/people/roubignolle/sounds/35139/,"africa,lion,lions,tanzania"
r_0nature353362_1648170-hq.mp3,birds,6,back,353362,http://www.freesound.org/people/klankbeeld/sounds/353362/,"water-front,summer,atmosphere,general-noise,village,ambient,soundscape,birds,boat,ambience,engine,field-recording,grass-land,river-bank,nature-recording,waves,white-noise,river-side,atmospheric,morning,shore,embankment,background-sound"
r_0nature38895_94155-hq.mp3,birds,6,back,38895,http://www.freesound.org/people/crk365/sounds/38895/,"birds,car,din,engine,urban"
r_0nature39832_28216-hq.mp3,birds,6,back,39832,http://www.freesound.org/people/Arctura/sounds/39832/,"ambient,birds,bugs,chirp,chirping,chirps,clean,cricket,crickets,field,field-recording,fields,hiss,hissing,insects,loop,natural,nature,outdoors,roar,rumble"
r_0nature40824_28867-hq.mp3,birds,6,back,40824,http://www.freesound.org/people/inchadney/sounds/40824/,"birds,birdsong,countryside,dawnchorus,field-recording,morning,nature,scotland"
r_0nature41306_266274-hq.mp3,birds,6,back,41306,http://www.freesound.org/people/amabok/sounds/41306/,"bark,bell,birds,crossing,dog,gravel,metro,metro-mirandela,mirandela,railroad,station,train"
r_0nature41322_59021-hq.mp3,birds,6,back,41322,http://www.freesound.org/people/gurdonark/sounds/41322/,"automobiles,birds,field,planes,recording,rural,texas"
r_0nature45138_283424-hq.mp3,birds,6,backfore,45138,http://www.freesound.org/people/sanus_excipio/sounds/45138/,"drain,gurgle,h4,sink,zoom"
r_0nature45518_111413-hq.mp3,forest,6,back,45518,http://www.freesound.org/people/daveincamas/sounds/45518/,"drone,landing,processed,ship,space"
r_0nature46041_229898-hq.mp3,birds,6,back,46041,http://www.freesound.org/people/cajo/sounds/46041/,"birds,field-recording,seagulls"
r_0nature46142_453534-hq.mp3,birds,6,back,46142,http://www.freesound.org/people/Tito%20Lahaye/sounds/46142/,"chicharra,cicadas,cicadidae,cigarra"
r_0nature46904_529006-hq.mp3,birds,6,back,46904,http://www.freesound.org/people/galeku/sounds/46904/,"ambiance,field-recording,galiza,north-spain,rural,sound-landscape"
r_0nature51172_179538-hq.mp3,birds,6,back,51172,http://www.freesound.org/people/RutgerMuller/sounds/51172/,"bird,birds,car,cars,daybreak,morning,nature,passing,singing,town,village"
r_0nature51777_612689-hq.mp3,birds,6,back,51777,http://www.freesound.org/people/kyles/sounds/51777/,"birds,cuba,kids,park,walled"
r_0nature52042_321967-hq.mp3,birds,6,back,52042,http://www.freesound.org/people/Robinhood76/sounds/52042/,"bicycle,birds,village"
r_0nature52298_215874-hq.mp3,birds,6,back,52298,http://www.freesound.org/people/ERH/sounds/52298/,"ambience,atmosphere,birds,birdsong,chaffinch,field-recording"
r_0nature52877_283424-hq.mp3,birds,6,back,52877,http://www.freesound.org/people/sanus_excipio/sounds/52877/,"at825,azden,birds,carp,field,fmx-32,h4,nature,recording,splash,zoom"
r_0nature53752_71257-hq.mp3,birds,6,back,53752,http://www.freesound.org/people/qubodup/sounds/53752/,"berlin,birds,city,germany,graveyard,h2,plane,public-domain,sun,zoom,zoom-h2"
r_0nature54595_18799-hq.mp3,birds,6,back,54595,http://www.freesound.org/people/reinsamba/sounds/54595/,"bird,birdsong,dawn,field-recording,forest,morning,rain,song,spring"
r_0nature54806_97826-hq.mp3,birds,6,back,54806,http://www.freesound.org/people/pcaeldries/sounds/54806/,"atmosphere,birds,field-recording,mid-side,outdoor,spring"
r_0nature54948_36188-hq.mp3,birds,6,back,54948,http://www.freesound.org/people/LG/sounds/54948/,"afternoon,chatting,child,children,field-recording,playing,screaming,sunday,sunny,voices"
r_0nature55115_4948-hq.mp3,birds,6,back,55115,http://www.freesound.org/people/NoiseCollector/sounds/55115/,"atmosphere,bird,field-recording,outdoor,patio"
r_0nature55349_407362-hq.mp3,birds,6,backfore,55349,http://www.freesound.org/people/eric5335/sounds/55349/,"chuck-wills-widow,common-loon,crickets,field-crickets,frogs,hot,insects,july,june,katydid,katydids,lake,loon,loons,midwest,midwest-usa,nature,naturesound,naturesounds,night,nightjar,nightjars,nighttime,nocturnal,northern-cricket-frog,northern-cricket-frogs,oklahoma,singing,summer"
r_0nature56522_36188-hq.mp3,birds,6,back,56522,http://www.freesound.org/people/LG/sounds/56522/,"bird,birds,boat,field-recording,lake,lazy,lucerne,luzern,park,people,relax,swimming,switzerland,talking,traffic,ttersee,vierwaldst,walking,water"
r_0nature57889_695835-hq.mp3,birds,6,back,57889,http://www.freesound.org/people/dkustic/sounds/57889/,"birds,fly,mount,walking"
r_0nature58926_533680-hq.mp3,birds,6,back,58926,http://www.freesound.org/people/guitarguy1985/sounds/58926/,"air-raid,birds,siren-test,sirens,warning"
r_0nature58947_738832-hq.mp3,birds,6,back,58947,http://www.freesound.org/people/mitchellsounds/sounds/58947/,"birds,canada,morning,quebec,summer"
r_0nature59229_446095-hq.mp3,birds,6,back,59229,http://www.freesound.org/people/Sparrer/sounds/59229/,"bird-song,birdsong,field-recording,hoot,owl,tawny"
r_0nature59247_745228-hq.mp3,birds,6,back,59247,http://www.freesound.org/people/f_ilippo/sounds/59247/,"ambient,belgrade,bird,birds,dog,field-recording,forest,frogs,industry,men-at-work,nature,noise,quarry,river,sabe,soundmark,soundscape,tranzit,truck,water"
r_0nature61388_806506-hq.mp3,birds,6,back,61388,http://www.freesound.org/people/Benbojangles/sounds/61388/,"binaural,birds,environment,walking,water"
r_0nature61620_222582-hq.mp3,birds,6,back,61620,http://www.freesound.org/people/ariepaul/sounds/61620/,"air,forest,latvia,museum,open,rave,riga"
r_0nature61671_321967-hq.mp3,birds,6,back,61671,http://www.freesound.org/people/Robinhood76/sounds/61671/,"bird,birds,black,duck,ducks,fight,fighting,lake,pond,water"
r_0nature62281_29541-hq.mp3,birds,6,back,62281,http://www.freesound.org/people/digifishmusic/sounds/62281/,"atmosphere,australia,bang,birds,boom,field-recording,kookaburra,magpie,nature,parrots,rain,storm,thunder,weather"
r_0nature65487_882296-hq.mp3,birds,6,fore,65487,http://www.freesound.org/people/KGJones/sounds/65487/,"birds,country,ducks,frogs,morning,redwing-blackbird,wetland,wilds"
r_0nature65880_649468-hq.mp3,birds,6,back,65880,http://www.freesound.org/people/juskiddink/sounds/65880/,"beating,bird,flapping,flying,small,wings"
r_0nature66615_800302-hq.mp3,birds,6,back,66615,http://www.freesound.org/people/susoooo/sounds/66615/,"barcelona,barna,ciudadela,park,quay"
r_0nature66726_931386-hq.mp3,birds,6,back,66726,http://www.freesound.org/people/SunnySideSound/sounds/66726/,"birds,chirping,field-recording,morning,nature,rural,sunrise"
r_0nature67237_949430-hq.mp3,birds,6,back,67237,http://www.freesound.org/people/Dig2008/sounds/67237/,bird
r_0nature68205_289380-hq.mp3,birds,6,fore,68205,http://www.freesound.org/people/zebraphone/sounds/68205/,squeak
r_0nature69648_634166-hq.mp3,birds,6,back,69648,http://www.freesound.org/people/Benboncan/sounds/69648/,"ambiance,ambience,birds,bucket,calf,cock,cockerel,countryside,cow,dog,farm,field-recording,rooster,rural,sheep,sheepdog,stereo,tractor,train,voices,xy"
r_0nature73708_29263-hq.mp3,birds,6,back,73708,https://www.freesound.org/people/Akacie/sounds/73708/,"ambient,birds,field-recording,forest,leaves,nature,rain-drops,trees,white-noise,wind"
r_0nature7897_4942-hq.mp3,birds,6,fore,7897,http://www.freesound.org/people/schluppipuppie/sounds/7897/,"bird,blackbird,field-recording,nature,processed"
r_0nature80846_56518-hq.mp3,birds,6,back,80846,http://www.freesound.org/people/jppi_Stu/sounds/80846/,"animals,barn,birds,chickens,fair,farm,field-recording,fowl,poultry,public,roosters"
r_0nature81720_280284-hq.mp3,birds,6,back,81720,http://www.freesound.org/people/silencyo/sounds/81720/,"ambiance,birds,country,cuckoo,day,france,gers,morning,sing"
r_0nature83961_646701-hq.mp3,birds,6,back,83961,http://www.freesound.org/people/Kyster/sounds/83961/,"birds,countryside,distant-traffic,fieldrecording,outside,rain"
r_0nature95258_1574595-hq.mp3,birds,6,back,95258,http://www.freesound.org/people/wildear1/sounds/95258/,"ambient,back,bantam,bird,canada,chickens,nova,rural,scotia,species,various,yard"
r_0nature96898_684000-hq.mp3,birds,6,back,96898,http://www.freesound.org/people/kev6246/sounds/96898/,birds
r_0nature97920_213393-hq.mp3,birds,6,back,97920,http://www.freesound.org/people/jakobthiesen/sounds/97920/,"ambience,backyard,bird,clair,flightpath,st,toronto"
r_0nature99018_1654820-hq.mp3,birds,6,back,99018,http://www.freesound.org/people/LondonSoundSurvey/sounds/99018/,"ambient,birdsong,dawn-chorus,field-recording,geese,london,nature,wildlife"
