FileName,SearchTerm,Duration,Class,FsID,FsUrl,Tags
r_0indicator100046_1578278-hq.mp3,whistle,6,fore,100046,http://www.freesound.org/people/soundbytez/sounds/100046/,"aviary,crane,duck,flamingo,marsh,waterbirds,wetlands,zoo"
r_0indicator101224_1015240-hq.mp3,clock,6,back,101224,http://www.freesound.org/people/Timbre/sounds/101224/,"chime,clock,cuckoo,de-hiss,de-hum,tick,time,tock,remix,lonemonk"
r_0indicator104463_1774234-hq.mp3,siren,6,back,104463,http://www.freesound.org/people/dkmedic/sounds/104463/,"emergency,fire-truck,siren"
r_0indicator107353_1795380-hq.mp3,clock,6,back,107353,http://www.freesound.org/people/ermfilm/sounds/107353/,"bell,clock"
r_0indicator110857_1478120-hq.mp3,ring,6,back,110857,http://www.freesound.org/people/tagigobaso/sounds/110857/,"car,field-recording,milan,traffic"
r_0indicator113532_137116-hq.mp3,firework,6,back,113532,http://www.freesound.org/people/victormalloy/sounds/113532/,"bangs,bonfire,crowd,fireworks,lewes,march,noisy,people"
r_0indicator114474_1962040-hq.mp3,bell,6,back,114474,http://www.freesound.org/people/lex1975/sounds/114474/,"bell,central,corssing,netherlands,rotterdam,station,tram"
r_0indicator116533_401166-hq.mp3,bell,6,fore,116533,http://www.freesound.org/people/RytmenPinnen/sounds/116533/,"acoustic,drums"
r_0indicator117262_1661766-hq.mp3,clock,6,back,117262,http://www.freesound.org/people/felix.blume/sounds/117262/,"blume,cfe101202t024,clock,drip,felix,kitchen,tic-tac,ukranian,water"
r_0indicator11739_31076-hq.mp3,ring,6,back,11739,http://www.freesound.org/people/xyzr_kx/sounds/11739/,"bell,percussion,tuning-fork,vibratone"
r_0indicator118517_187156-hq.mp3,alarm,6,back,118517,http://www.freesound.org/people/turonkusu/sounds/118517/,"accident,alarm,chaos,cop,crash,despair,panic,police,screams,siren"
r_0indicator121532_2205380-hq.mp3,alert,6,back,121532,https://www.freesound.org/people/thaighaudio/sounds/121532/,"alert,civil-defense,field-recording,siren,warning"
r_0indicator127352_8043-hq.mp3,bell,6,back,127352,http://www.freesound.org/people/dobroide/sounds/127352/,"ambiance,bells,buzz,cattle,field-recording,horse,insect,mountain,pyrenees"
r_0indicator127712_1037630-hq.mp3,clock,6,fore,127712,http://www.freesound.org/people/thomasevd/sounds/127712/,"alarm-clock,alarm,fire-alarm"
r_0indicator128459_1337920-hq.mp3,siren,6,back,128459,http://www.freesound.org/people/saphe/sounds/128459/,"passing-ambulance,siren,behringer,c-2,ambulance,field-recording"
r_0indicator130332_531600-hq.mp3,firework,6,backfore,130332,http://www.freesound.org/people/Sam80/sounds/130332/,"fireworks,Vitus,sicily,vito,Saint,santo"
r_0indicator131165_1766429-hq.mp3,whistle,6,back,131165,http://www.freesound.org/people/bretbernhoft/sounds/131165/,"sound,city,echoing,pdx,walking,oregon,portland,soundscape,footsteps,sounds"
r_0indicator131576_1873507-hq.mp3,whistle,6,back,131576,http://www.freesound.org/people/mystified13/sounds/131576/,"mystified,sample,whistle,drone,processed,ambient,acoustic,wind"
r_0indicator13712_37876-hq.mp3,clock,6,fore,13712,http://www.freesound.org/people/acclivity/sounds/13712/,"clock,environmental-sounds-research,mechanical,purist,tick"
r_0indicator140043_2545557-hq.mp3,whistle,6,back,140043,http://www.freesound.org/people/Tewkesound/sounds/140043/,"Train,Steam,Welsh-Highland,Locomotive,Field-Recording,Ffestiniog,Railway"
r_0indicator142022_129090-hq.mp3,firework,6,back,142022,http://www.freesound.org/people/HerbertBoland/sounds/142022/,"play,drumming,drum,parade,bagpipes,playing,spain"
r_0indicator143901_71257-hq.mp3,firework,6,backfore,143901,http://www.freesound.org/people/qubodup/sounds/143901/,"New-Year,cc-by-sa,prenzlauer-berg,gun,bombardment,silvester,gpl,neujahr,explosionen,feuerwerk,saluting,noise,explosion,sfx,orchester,fireworks,berlin,germany,destruction,new-years,eve,night,loud,laut,h2,zoom-h2,zerstoerung,zoom"
r_0indicator143963_18799-hq.mp3,bell,6,backfore,143963,http://www.freesound.org/people/reinsamba/sounds/143963/,"noon,church,field-recording,bell,cologne"
r_0indicator144897_2244250-hq.mp3,clock,6,back,144897,http://www.freesound.org/people/Setuniman/sounds/144897/,"monotonous,wooden,monotone,knocking,lengthen,cinematic,expectant,120bpm,waiting,film,background,movie,muted,loop"
r_0indicator15000_43744-hq.mp3,firework,6,backfore,15000,http://www.freesound.org/people/Mr%20Sensible/sounds/15000/,"field-recording,fireworks,roman-candles,shells"
r_0indicator152501_2337088-hq.mp3,ring,6,fore,152501,http://www.freesound.org/people/thecityrings/sounds/152501/,"Marta,Joao-Paulo-II,school-case,Portugal"
r_0indicator15361_96-hq.mp3,bell,6,back,15361,http://www.freesound.org/people/hanstimm/sounds/15361/,"bell,ethnic,metal,metallic,percussion,tibetan-singing-bowl"
r_0indicator158498_2865338-hq.mp3,bell,6,fore,158498,http://www.freesound.org/people/HBSA/sounds/158498/,"bicycle,bell,horn,bike,human,cycle"
r_0indicator158727_2836235-hq.mp3,firework,6,backfore,158727,http://www.freesound.org/people/markedit/sounds/158727/,"field-recording,shells,Fireworks,artillary,aerial-repeaters,whizzlers,explosions"
r_0indicator164053_5726-hq.mp3,siren,6,back,164053,http://www.freesound.org/people/sazman/sounds/164053/,"siren,police,squad-car,field-recording"
r_0indicator167027_907124-hq.mp3,whistle,6,back,167027,http://www.freesound.org/people/iut_Paris8/sounds/167027/,"sound,whistle,CIM"
r_0indicator172884_2101576-hq.mp3,firework,6,backfore,172884,http://www.freesound.org/people/ShotgunPicker/sounds/172884/,"noise,explosion,rocket,cracker,eve,years,pyro,sulfur,party,fun,new,detonation"
r_0indicator173978_773910-hq.mp3,whistle,6,back,173978,http://www.freesound.org/people/hoersturz/sounds/173978/,"Oslofjorden,honk,horn,fog,ferry,ship,foghorn"
r_0indicator17852_6997-hq.mp3,bell,6,back,17852,http://www.freesound.org/people/patchen/sounds/17852/,"engine,field-recording,horn,locomotive,train"
r_0indicator179606_2409224-hq.mp3,siren,6,back,179606,http://www.freesound.org/people/RTB45/sounds/179606/,"siren,raid,field-recording,emergency,civil-defense,alarm,Shanghai,attack,air,defense,warning,China,Japan,air-raid,airplane,bomber,bomb"
r_0indicator181718_3153523-hq.mp3,whistle,6,back,181718,http://www.freesound.org/people/keweldog/sounds/181718/,"whistling-teapot,teapot,whistling,making-coffee,boiling,tea,stove,kettle,steam,water,whistle,hot,pot,boil,kitchen"
r_0indicator181813_3153523-hq.mp3,clock,6,back,181813,http://www.freesound.org/people/keweldog/sounds/181813/,"clock-tick,clock,ticking,tick,tick-tock,clock-ticking,tic,ticks,timepiece,clockwork,tok,time,ambience,tic-tok,wall-clock"
r_0indicator185867_2337088-hq.mp3,ring,6,backfore,185867,http://www.freesound.org/people/thecityrings/sounds/185867/,"Belgium-Piramide,Arzu,Sonic-Postcard"
r_0indicator18761_37876-hq.mp3,bell,6,back,18761,http://www.freesound.org/people/acclivity/sounds/18761/,"bell,chime,ding,dingdong,dong,door,doorbell,environmental-sounds-research,ringtone"
r_0indicator19167_59536-hq.mp3,bell,6,back,19167,http://www.freesound.org/people/Ionizing/sounds/19167/,"ambience,bells,cars,church,city,outdoor,people"
